stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000053243	9606.ENSP00000358092	TNFRSF17	PRDM1	9606	0.404	0.0	0	0.0	0.0	0.0	0.0	0.404
9606.ENSP00000053243	9606.ENSP00000376544	TNFRSF17	CD79B	9606	0.442	0.0	0	0.0	0.122	0.0	0.0	0.391
9606.ENSP00000053243	9606.ENSP00000398698	TNFRSF17	TNF	9606	0.484	0.0	0	0.0	0.0	0.0	0.0	0.484
9606.ENSP00000053243	9606.ENSP00000221972	TNFRSF17	CD79A	9606	0.572	0.0	0	0.0	0.182	0.0	0.0	0.499
9606.ENSP00000053243	9606.ENSP00000313967	TNFRSF17	C1QB	9606	0.652	0.0	0	0.0	0.0	0.0	0.0	0.652
9606.ENSP00000053243	9606.ENSP00000376786	TNFRSF17	POU2AF1	9606	0.807	0.0	0	0.0	0.683	0.0	0.0	0.416
9606.ENSP00000053243	9606.ENSP00000303920	TNFRSF17	MZB1	9606	0.833	0.0	0	0.0	0.73	0.0	0.0	0.409
9606.ENSP00000053243	9606.ENSP00000254801	TNFRSF17	IGJ	9606	0.873	0.0	0	0.0	0.78	0.0	0.0	0.45
9606.ENSP00000216037	9606.ENSP00000478289	XBP1	IGHV4-38-2	9606	0.402	0.0	0	0.0	0.0	0.0	0.0	0.402
9606.ENSP00000216037	9606.ENSP00000412237	XBP1	IL10	9606	0.41	0.0	0	0.0	0.0	0.0	0.0	0.41
9606.ENSP00000216037	9606.ENSP00000262455	XBP1	ERP44	9606	0.448	0.0	0	0.0	0.083	0.0	0.0	0.423
9606.ENSP00000216037	9606.ENSP00000306253	XBP1	ITPR1	9606	0.459	0.0	0	0.0	0.0	0.0	0.0	0.459
9606.ENSP00000216037	9606.ENSP00000254801	XBP1	IGJ	9606	0.459	0.0	0	0.0	0.0	0.0	0.0	0.459
9606.ENSP00000216037	9606.ENSP00000263341	XBP1	IL1B	9606	0.512	0.0	0	0.0	0.0	0.0	0.0	0.512
9606.ENSP00000216037	9606.ENSP00000376786	XBP1	POU2AF1	9606	0.525	0.0	0	0.0	0.0	0.0	0.0	0.524
9606.ENSP00000216037	9606.ENSP00000229335	XBP1	AICDA	9606	0.534	0.0	0	0.0	0.0	0.0	0.0	0.534
9606.ENSP00000216037	9606.ENSP00000398698	XBP1	TNF	9606	0.544	0.0	0	0.0	0.0	0.0	0.0	0.544
9606.ENSP00000216037	9606.ENSP00000385675	XBP1	IL6	9606	0.563	0.0	0	0.0	0.0	0.0	0.0	0.563
9606.ENSP00000216037	9606.ENSP00000350844	XBP1	PAX5	9606	0.652	0.0	0	0.0	0.0	0.0	0.0	0.652
9606.ENSP00000216037	9606.ENSP00000379042	XBP1	ERO1L	9606	0.773	0.0	0	0.0	0.0	0.143	0.0	0.746
9606.ENSP00000216037	9606.ENSP00000358092	XBP1	PRDM1	9606	0.779	0.0	0	0.0	0.062	0.0	0.0	0.774
9606.ENSP00000218388	9606.ENSP00000334145	TIMP1	F3	9606	0.407	0.0	0	0.0	0.062	0.0	0.0	0.394
9606.ENSP00000218388	9606.ENSP00000263686	TIMP1	SELP	9606	0.429	0.0	0	0.0	0.062	0.0	0.0	0.417
9606.ENSP00000218388	9606.ENSP00000247153	TIMP1	CFP	9606	0.432	0.0	0	0.0	0.0	0.0	0.0	0.432
9606.ENSP00000218388	9606.ENSP00000252809	TIMP1	GDF15	9606	0.441	0.0	0	0.0	0.076	0.069	0.0	0.403
9606.ENSP00000218388	9606.ENSP00000295927	TIMP1	PTX3	9606	0.506	0.0	0	0.0	0.128	0.0	0.0	0.457
9606.ENSP00000218388	9606.ENSP00000225275	TIMP1	MPO	9606	0.528	0.0	0	0.0	0.062	0.0	0.0	0.518
9606.ENSP00000218388	9606.ENSP00000370473	TIMP1	IGFBP3	9606	0.54	0.0	0	0.0	0.117	0.0	0.0	0.501
9606.ENSP00000218388	9606.ENSP00000275525	TIMP1	IGFBP1	9606	0.54	0.0	0	0.0	0.061	0.179	0.0	0.452
9606.ENSP00000218388	9606.ENSP00000368683	TIMP1	EDN1	9606	0.561	0.0	0	0.0	0.0	0.0	0.0	0.561
9606.ENSP00000218388	9606.ENSP00000356438	TIMP1	PTGS2	9606	0.585	0.0	0	0.0	0.099	0.0	0.0	0.559
9606.ENSP00000218388	9606.ENSP00000255030	TIMP1	CRP	9606	0.602	0.0	0	0.0	0.0	0.0	0.0	0.602
9606.ENSP00000218388	9606.ENSP00000260356	TIMP1	THBS1	9606	0.636	0.0	0	0.0	0.119	0.0	0.0	0.604
9606.ENSP00000218388	9606.ENSP00000254301	TIMP1	LGALS3	9606	0.694	0.0	0	0.0	0.393	0.0	0.0	0.517
9606.ENSP00000218388	9606.ENSP00000306512	TIMP1	CXCL8	9606	0.713	0.0	0	0.0	0.12	0.0	0.0	0.688
9606.ENSP00000218388	9606.ENSP00000308938	TIMP1	PLG	9606	0.718	0.0	0	0.0	0.0	0.0	0.0	0.718
9606.ENSP00000218388	9606.ENSP00000398698	TIMP1	TNF	9606	0.739	0.0	0	0.0	0.0	0.0	0.0	0.739
9606.ENSP00000218388	9606.ENSP00000225831	TIMP1	CCL2	9606	0.745	0.0	0	0.0	0.155	0.0	0.0	0.71
9606.ENSP00000218388	9606.ENSP00000263341	TIMP1	IL1B	9606	0.75	0.0	0	0.0	0.084	0.0	0.0	0.739
9606.ENSP00000218388	9606.ENSP00000346839	TIMP1	FN1	9606	0.763	0.0	0	0.0	0.112	0.0	0.0	0.744
9606.ENSP00000218388	9606.ENSP00000223095	TIMP1	SERPINE1	9606	0.773	0.0	0	0.0	0.176	0.0	0.0	0.736
9606.ENSP00000218388	9606.ENSP00000478570	TIMP1	VEGFA	9606	0.87	0.0	0	0.0	0.085	0.0	0.5	0.74
9606.ENSP00000218388	9606.ENSP00000264498	TIMP1	FGF2	9606	0.963	0.0	0	0.0	0.0	0.0	0.9	0.652
9606.ENSP00000218388	9606.ENSP00000412237	TIMP1	IL10	9606	0.964	0.0	0	0.0	0.062	0.0	0.9	0.654
9606.ENSP00000218388	9606.ENSP00000385675	TIMP1	IL6	9606	0.974	0.0	0	0.0	0.1	0.0	0.9	0.74
9606.ENSP00000221466	9606.ENSP00000266041	FCGRT	ITIH4	9606	0.428	0.0	0	0.0	0.062	0.0	0.0	0.416
9606.ENSP00000221466	9606.ENSP00000363770	FCGRT	C1QC	9606	0.429	0.0	0	0.0	0.164	0.0	0.0	0.345
9606.ENSP00000221466	9606.ENSP00000254801	FCGRT	IGJ	9606	0.463	0.0	0	0.0	0.0	0.0	0.0	0.463
9606.ENSP00000221466	9606.ENSP00000379138	FCGRT	AFP	9606	0.499	0.0	0	0.0	0.053	0.0	0.0	0.492
9606.ENSP00000221466	9606.ENSP00000363773	FCGRT	C1QA	9606	0.507	0.0	0	0.0	0.212	0.0	0.0	0.4
9606.ENSP00000221466	9606.ENSP00000385675	FCGRT	IL6	9606	0.525	0.0	0	0.0	0.0	0.0	0.0	0.525
9606.ENSP00000221466	9606.ENSP00000347714	FCGRT	FCAR	9606	0.62	0.0	0	0.0	0.0	0.0	0.0	0.62
9606.ENSP00000221466	9606.ENSP00000398698	FCGRT	TNF	9606	0.639	0.0	0	0.0	0.0	0.0	0.0	0.639
9606.ENSP00000221466	9606.ENSP00000348888	FCGRT	PIGR	9606	0.703	0.0	0	0.0	0.062	0.0	0.0	0.697
9606.ENSP00000221466	9606.ENSP00000478570	FCGRT	VEGFA	9606	0.753	0.0	0	0.0	0.0	0.0	0.0	0.753
9606.ENSP00000221466	9606.ENSP00000271450	FCGRT	FCGR2A	9606	0.77	0.0	0	0.0	0.088	0.0	0.0	0.759
9606.ENSP00000221972	9606.ENSP00000348888	CD79A	PIGR	9606	0.452	0.0	0	0.0	0.055	0.213	0.0	0.323
9606.ENSP00000221972	9606.ENSP00000303920	CD79A	MZB1	9606	0.455	0.0	0	0.0	0.226	0.0	0.0	0.325
9606.ENSP00000221972	9606.ENSP00000358092	CD79A	PRDM1	9606	0.485	0.0	0	0.0	0.069	0.0	0.0	0.469
9606.ENSP00000221972	9606.ENSP00000385675	CD79A	IL6	9606	0.493	0.0	0	0.0	0.0	0.0	0.0	0.493
9606.ENSP00000221972	9606.ENSP00000346839	CD79A	FN1	9606	0.515	0.0	0	0.0	0.0	0.413	0.0	0.208
9606.ENSP00000221972	9606.ENSP00000229335	CD79A	AICDA	9606	0.532	0.0	0	0.0	0.062	0.0	0.0	0.521
9606.ENSP00000221972	9606.ENSP00000478725	CD79A	IGHV3-11	9606	0.54	0.0	0	0.0	0.0	0.0	0.54	0.0
9606.ENSP00000221972	9606.ENSP00000479675	CD79A	IGHV3-15	9606	0.54	0.0	0	0.0	0.0	0.0	0.54	0.0
9606.ENSP00000221972	9606.ENSP00000481152	CD79A	IGHV3-43D	9606	0.54	0.0	0	0.0	0.0	0.0	0.54	0.0
9606.ENSP00000221972	9606.ENSP00000309521	CD79A	LIME1	9606	0.557	0.0	0	0.0	0.077	0.0	0.54	0.0
9606.ENSP00000221972	9606.ENSP00000225275	CD79A	MPO	9606	0.664	0.0	0	0.0	0.069	0.0	0.0	0.654
9606.ENSP00000221972	9606.ENSP00000306253	CD79A	ITPR1	9606	0.67	0.0	0	0.0	0.0	0.0	0.65	0.096
9606.ENSP00000221972	9606.ENSP00000265132	CD79A	AMBP	9606	0.709	0.0	0	0.0	0.0	0.487	0.0	0.456
9606.ENSP00000221972	9606.ENSP00000376786	CD79A	POU2AF1	9606	0.809	0.0	0	0.0	0.466	0.0	0.0	0.657
9606.ENSP00000221972	9606.ENSP00000350844	CD79A	PAX5	9606	0.87	0.0	0	0.0	0.243	0.0	0.0	0.835
9606.ENSP00000221972	9606.ENSP00000254801	CD79A	IGJ	9606	0.9	0.0	0	0.0	0.182	0.213	0.72	0.513
