stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000238256	9606.ENSP00000480832	FKBP15	NOP16	9606	0.65	0.0	0.0	0.0	0.65	0.0	0.0	0.0
9606.ENSP00000238256	9606.ENSP00000383949	FKBP15	NHP2L1	9606	0.7	0.0	0.0	0.0	0.653	0.173	0.0	0.0
9606.ENSP00000238256	9606.ENSP00000478982	FKBP15	RPP38	9606	0.702	0.0	0.0	0.0	0.655	0.173	0.0	0.0
9606.ENSP00000238256	9606.ENSP00000381032	FKBP15	NPM2	9606	0.715	0.0	0.0	0.0	0.65	0.056	0.0	0.207
9606.ENSP00000238256	9606.ENSP00000370376	FKBP15	DUT	9606	0.769	0.0	0.0	0.0	0.755	0.078	0.0	0.061
9606.ENSP00000238256	9606.ENSP00000359128	FKBP15	NPM3	9606	0.861	0.0	0.0	0.0	0.818	0.056	0.0	0.258
9606.ENSP00000238256	9606.ENSP00000274606	FKBP15	NHP2	9606	0.875	0.0	0.0	0.0	0.866	0.104	0.0	0.043
9606.ENSP00000238256	9606.ENSP00000338862	FKBP15	BRIX1	9606	0.886	0.0	0.0	0.0	0.855	0.251	0.0	0.0
9606.ENSP00000238256	9606.ENSP00000370589	FKBP15	NOP56	9606	0.889	0.0	0.0	0.0	0.869	0.183	0.0	0.051
9606.ENSP00000238256	9606.ENSP00000322396	FKBP15	RRS1	9606	0.908	0.0	0.0	0.0	0.859	0.152	0.0	0.294
9606.ENSP00000246112	9606.ENSP00000333097	TLE6	FIGLA	9606	0.45	0.0	0.0	0.0	0.0	0.078	0.0	0.428
9606.ENSP00000246112	9606.ENSP00000329803	TLE6	ZAR1	9606	0.523	0.0	0.0	0.0	0.0	0.0	0.0	0.523
9606.ENSP00000246112	9606.ENSP00000381032	TLE6	NPM2	9606	0.585	0.0	0.0	0.0	0.062	0.0	0.0	0.576
9606.ENSP00000246112	9606.ENSP00000483125	TLE6	PADI6	9606	0.79	0.0	0.0	0.0	0.062	0.0	0.0	0.785
9606.ENSP00000246112	9606.ENSP00000375063	TLE6	NLRP5	9606	0.841	0.0	0.0	0.0	0.0	0.182	0.0	0.813
9606.ENSP00000250495	9606.ENSP00000332194	NEDD8	HIST2H2AC	9606	0.406	0.0	0.0	0.0	0.054	0.151	0.0	0.32
9606.ENSP00000250495	9606.ENSP00000383949	NEDD8	NHP2L1	9606	0.456	0.0	0.0	0.0	0.289	0.237	0.0	0.077
9606.ENSP00000250495	9606.ENSP00000274606	NEDD8	NHP2	9606	0.462	0.0	0.0	0.0	0.309	0.237	0.0	0.062
9606.ENSP00000250495	9606.ENSP00000358151	NEDD8	HIST2H2BE	9606	0.479	0.0	0.0	0.0	0.062	0.344	0.0	0.221
9606.ENSP00000250495	9606.ENSP00000381032	NEDD8	NPM2	9606	0.652	0.0	0.0	0.0	0.652	0.0	0.0	0.0
9606.ENSP00000250495	9606.ENSP00000266735	NEDD8	SNRPF	9606	0.848	0.0	0.0	0.0	0.848	0.0	0.0	0.0
9606.ENSP00000250495	9606.ENSP00000447942	NEDD8	PFDN5	9606	0.86	0.0	0.0	0.0	0.854	0.0	0.0	0.081
9606.ENSP00000250495	9606.ENSP00000272348	NEDD8	SNRPG	9606	0.884	0.0	0.0	0.0	0.884	0.0	0.0	0.0
9606.ENSP00000250495	9606.ENSP00000400591	NEDD8	SNRPE	9606	0.897	0.0	0.0	0.0	0.895	0.066	0.0	0.0
9606.ENSP00000252677	9606.ENSP00000483125	BMP15	PADI6	9606	0.4	0.0	0.0	0.0	0.158	0.0	0.0	0.316
9606.ENSP00000252677	9606.ENSP00000278853	BMP15	ZP1	9606	0.501	0.0	0.0	0.0	0.088	0.0	0.0	0.475
9606.ENSP00000252677	9606.ENSP00000381032	BMP15	NPM2	9606	0.531	0.0	0.0	0.0	0.084	0.0	0.0	0.509
9606.ENSP00000252677	9606.ENSP00000375063	BMP15	NLRP5	9606	0.6	0.0	0.0	0.0	0.122	0.0	0.0	0.562
9606.ENSP00000252677	9606.ENSP00000378326	BMP15	ZP3	9606	0.695	0.0	0.0	0.0	0.08	0.0	0.0	0.682
9606.ENSP00000252677	9606.ENSP00000329803	BMP15	ZAR1	9606	0.772	0.0	0.0	0.0	0.283	0.0	0.0	0.695
9606.ENSP00000252677	9606.ENSP00000319799	BMP15	H1FOO	9606	0.773	0.0	0.0	0.0	0.481	0.0	0.0	0.58
9606.ENSP00000252677	9606.ENSP00000419457	BMP15	NOBOX	9606	0.782	0.0	0.0	0.0	0.158	0.0	0.0	0.752
9606.ENSP00000252677	9606.ENSP00000333097	BMP15	FIGLA	9606	0.836	0.0	0.0	0.0	0.351	0.056	0.0	0.754
9606.ENSP00000257600	9606.ENSP00000448696	DTX1	DTX3	9606	0.442	0.0	0.0	0.0	0.085	0.213	0.0	0.849
9606.ENSP00000257600	9606.ENSP00000293922	DTX1	PTX4	9606	0.547	0.0	0.0	0.0	0.0	0.0	0.0	0.547
9606.ENSP00000257600	9606.ENSP00000322885	DTX1	DTX2	9606	0.923	0.0	0.0	0.0	0.0	0.213	0.9	0.826
9606.ENSP00000262319	9606.ENSP00000317257	TELO2	CPNE1	9606	0.628	0.0	0.0	0.0	0.0	0.0	0.0	0.628
9606.ENSP00000262319	9606.ENSP00000349325	TELO2	ATP10A	9606	0.643	0.0	0.0	0.0	0.0	0.0	0.0	0.643
9606.ENSP00000262319	9606.ENSP00000397172	TELO2	BLCAP	9606	0.643	0.0	0.0	0.0	0.053	0.0	0.0	0.639
9606.ENSP00000262319	9606.ENSP00000380877	TELO2	ASCC2	9606	0.666	0.0	0.0	0.0	0.059	0.0	0.0	0.66
9606.ENSP00000262319	9606.ENSP00000293922	TELO2	PTX4	9606	0.721	0.0	0.0	0.0	0.054	0.0	0.0	0.717
9606.ENSP00000262319	9606.ENSP00000380559	TELO2	CRAMP1L	9606	0.741	0.0	0.0	0.0	0.062	0.0	0.0	0.736
9606.ENSP00000266604	9606.ENSP00000338862	LLPH	BRIX1	9606	0.482	0.0	0.0	0.0	0.482	0.0	0.0	0.0
9606.ENSP00000266604	9606.ENSP00000266735	LLPH	SNRPF	9606	0.49	0.0	0.0	0.0	0.49	0.0	0.0	0.0
9606.ENSP00000266604	9606.ENSP00000272348	LLPH	SNRPG	9606	0.543	0.0	0.0	0.0	0.543	0.0	0.0	0.0
9606.ENSP00000266604	9606.ENSP00000381032	LLPH	NPM2	9606	0.65	0.0	0.0	0.0	0.65	0.0	0.0	0.0
9606.ENSP00000266604	9606.ENSP00000419665	LLPH	SSBP1	9606	0.658	0.0	0.0	0.0	0.658	0.0	0.0	0.0
9606.ENSP00000266604	9606.ENSP00000274606	LLPH	NHP2	9606	0.823	0.0	0.0	0.0	0.823	0.0	0.0	0.0
9606.ENSP00000266604	9606.ENSP00000480832	LLPH	NOP16	9606	0.826	0.0	0.0	0.0	0.826	0.0	0.0	0.0
9606.ENSP00000266735	9606.ENSP00000296930	SNRPF	NPM1	9606	0.469	0.0	0.0	0.0	0.217	0.27	0.0	0.146
9606.ENSP00000266735	9606.ENSP00000480832	SNRPF	NOP16	9606	0.535	0.0	0.0	0.0	0.535	0.0	0.0	0.0
9606.ENSP00000266735	9606.ENSP00000381032	SNRPF	NPM2	9606	0.54	0.0	0.0	0.0	0.534	0.0	0.0	0.054
9606.ENSP00000266735	9606.ENSP00000478982	SNRPF	RPP38	9606	0.646	0.0	0.0	0.0	0.479	0.348	0.0	0.042
9606.ENSP00000266735	9606.ENSP00000431482	SNRPF	NEDD8-MDP1	9606	0.651	0.0	0.0	0.0	0.651	0.0	0.0	0.0
9606.ENSP00000266735	9606.ENSP00000370589	SNRPF	NOP56	9606	0.665	0.0	0.0	0.0	0.253	0.345	0.36	0.058
9606.ENSP00000266735	9606.ENSP00000447942	SNRPF	PFDN5	9606	0.787	0.0	0.0	0.0	0.787	0.0	0.0	0.0
9606.ENSP00000266735	9606.ENSP00000419665	SNRPF	SSBP1	9606	0.823	0.0	0.0	0.0	0.823	0.0	0.0	0.0
9606.ENSP00000266735	9606.ENSP00000370376	SNRPF	DUT	9606	0.839	0.0	0.0	0.0	0.839	0.0	0.0	0.0
9606.ENSP00000266735	9606.ENSP00000478303	SNRPF	POLR2E	9606	0.866	0.0	0.0	0.0	0.677	0.0	0.6	0.047
9606.ENSP00000266735	9606.ENSP00000274606	SNRPF	NHP2	9606	0.877	0.0	0.0	0.0	0.771	0.212	0.36	0.062
9606.ENSP00000266735	9606.ENSP00000332198	SNRPF	NOP10	9606	0.895	0.0	0.0	0.0	0.838	0.0	0.36	0.066
9606.ENSP00000266735	9606.ENSP00000383949	SNRPF	NHP2L1	9606	0.996	0.0	0.0	0.0	0.659	0.906	0.9	0.124
9606.ENSP00000266735	9606.ENSP00000300413	SNRPF	SNRPD1	9606	0.999	0.0	0.0	0.0	0.979	0.995	0.9	0.799
9606.ENSP00000266735	9606.ENSP00000400591	SNRPF	SNRPE	9606	0.999	0.0	0.0	0.0	0.992	0.996	0.9	0.958
9606.ENSP00000266735	9606.ENSP00000272348	SNRPF	SNRPG	9606	0.999	0.0	0.0	0.0	0.995	0.996	0.9	0.97
9606.ENSP00000272348	9606.ENSP00000359128	SNRPG	NPM3	9606	0.46	0.0	0.0	0.0	0.206	0.0	0.0	0.347
9606.ENSP00000272348	9606.ENSP00000381032	SNRPG	NPM2	9606	0.512	0.0	0.0	0.0	0.499	0.0	0.0	0.067
9606.ENSP00000272348	9606.ENSP00000370589	SNRPG	NOP56	9606	0.524	0.0	0.0	0.0	0.275	0.344	0.0	0.079
9606.ENSP00000272348	9606.ENSP00000480832	SNRPG	NOP16	9606	0.665	0.0	0.0	0.0	0.665	0.0	0.0	0.0
9606.ENSP00000272348	9606.ENSP00000478982	SNRPG	RPP38	9606	0.682	0.0	0.0	0.0	0.532	0.348	0.0	0.043
9606.ENSP00000272348	9606.ENSP00000419665	SNRPG	SSBP1	9606	0.69	0.0	0.0	0.0	0.69	0.0	0.0	0.0
9606.ENSP00000272348	9606.ENSP00000274606	SNRPG	NHP2	9606	0.705	0.0	0.0	0.0	0.639	0.212	0.0	0.048
9606.ENSP00000272348	9606.ENSP00000431482	SNRPG	NEDD8-MDP1	9606	0.807	0.0	0.0	0.0	0.807	0.0	0.0	0.0
9606.ENSP00000272348	9606.ENSP00000478303	SNRPG	POLR2E	9606	0.898	0.0	0.0	0.0	0.688	0.252	0.6	0.0
9606.ENSP00000272348	9606.ENSP00000447942	SNRPG	PFDN5	9606	0.931	0.0	0.0	0.0	0.915	0.0	0.0	0.218
9606.ENSP00000272348	9606.ENSP00000332198	SNRPG	NOP10	9606	0.939	0.0	0.0	0.0	0.856	0.0	0.0	0.599
9606.ENSP00000272348	9606.ENSP00000383949	SNRPG	NHP2L1	9606	0.997	0.0	0.0	0.0	0.727	0.906	0.9	0.072
9606.ENSP00000272348	9606.ENSP00000300413	SNRPG	SNRPD1	9606	0.999	0.0	0.0	0.0	0.972	0.992	0.9	0.822
