stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000220592	9606.ENSP00000369213	AGO2	DDX58	9606	0.44	0.0	0.0	0.0	0.054	0.09	0.0	0.402
9606.ENSP00000220592	9606.ENSP00000293831	AGO2	EIF4A1	9606	0.45	0.0	0.0	0.0	0.062	0.132	0.0	0.379
9606.ENSP00000220592	9606.ENSP00000314348	AGO2	DDX10	9606	0.453	0.0	0.0	0.0	0.083	0.132	0.0	0.369
9606.ENSP00000220592	9606.ENSP00000380033	AGO2	DDX17	9606	0.616	0.0	0.0	0.0	0.062	0.243	0.0	0.503
9606.ENSP00000220592	9606.ENSP00000242351	AGO2	ZC3HAV1	9606	0.686	0.0	0.0	0.0	0.0	0.41	0.0	0.49
9606.ENSP00000220592	9606.ENSP00000362680	AGO2	SRC	9606	0.727	0.0	0.0	0.0	0.062	0.078	0.65	0.205
9606.ENSP00000220592	9606.ENSP00000387911	AGO2	PARN	9606	0.735	0.0	0.0	0.0	0.167	0.184	0.0	0.641
9606.ENSP00000220592	9606.ENSP00000355094	AGO2	QKI	9606	0.767	0.0	0.0	0.0	0.064	0.246	0.0	0.696
9606.ENSP00000220592	9606.ENSP00000377681	AGO2	G3BP1	9606	0.852	0.0	0.0	0.0	0.11	0.735	0.0	0.424
9606.ENSP00000220592	9606.ENSP00000361626	AGO2	YBX1	9606	0.859	0.0	0.0	0.0	0.062	0.687	0.0	0.559
9606.ENSP00000220592	9606.ENSP00000346762	AGO2	SND1	9606	0.866	0.0	0.0	0.0	0.076	0.26	0.36	0.731
9606.ENSP00000220592	9606.ENSP00000399797	AGO2	MOV10	9606	0.99	0.0	0.0	0.0	0.063	0.376	0.5	0.971
9606.ENSP00000220592	9606.ENSP00000350170	AGO2	FXR1	9606	0.996	0.0	0.0	0.0	0.062	0.611	0.0	0.991
9606.ENSP00000221233	9606.ENSP00000380033	EXOSC5	DDX17	9606	0.48	0.0	0.0	0.0	0.15	0.282	0.0	0.215
9606.ENSP00000221233	9606.ENSP00000314348	EXOSC5	DDX10	9606	0.661	0.0	0.0	0.0	0.636	0.057	0.0	0.093
9606.ENSP00000221233	9606.ENSP00000387911	EXOSC5	PARN	9606	0.82	0.0	0.0	0.0	0.085	0.0	0.6	0.548
9606.ENSP00000221233	9606.ENSP00000242351	EXOSC5	ZC3HAV1	9606	0.963	0.0	0.0	0.0	0.045	0.334	0.0	0.947
9606.ENSP00000242351	9606.ENSP00000346437	ZC3HAV1	ATG7	9606	0.612	0.0	0.0	0.0	0.069	0.0	0.6	0.0
9606.ENSP00000242351	9606.ENSP00000416040	ZC3HAV1	KIAA1549	9606	0.613	0.0	0.0	0.0	0.0	0.0	0.6	0.074
9606.ENSP00000242351	9606.ENSP00000369887	ZC3HAV1	SLTM	9606	0.617	0.0	0.0	0.0	0.057	0.605	0.0	0.054
9606.ENSP00000242351	9606.ENSP00000362680	ZC3HAV1	SRC	9606	0.617	0.0	0.0	0.0	0.0	0.0	0.6	0.083
9606.ENSP00000242351	9606.ENSP00000452786	ZC3HAV1	ITGB3	9606	0.617	0.0	0.0	0.0	0.054	0.0	0.6	0.07
9606.ENSP00000242351	9606.ENSP00000314348	ZC3HAV1	DDX10	9606	0.621	0.0	0.0	0.0	0.046	0.48	0.0	0.299
9606.ENSP00000242351	9606.ENSP00000261405	ZC3HAV1	VWF	9606	0.622	0.0	0.0	0.0	0.0	0.0	0.6	0.093
9606.ENSP00000242351	9606.ENSP00000346762	ZC3HAV1	SND1	9606	0.624	0.0	0.0	0.0	0.049	0.0	0.6	0.092
9606.ENSP00000242351	9606.ENSP00000347581	ZC3HAV1	AGK	9606	0.628	0.0	0.0	0.0	0.0	0.0	0.6	0.109
9606.ENSP00000242351	9606.ENSP00000349687	ZC3HAV1	GM2A	9606	0.642	0.0	0.0	0.0	0.0	0.0	0.0	0.642
9606.ENSP00000242351	9606.ENSP00000318804	ZC3HAV1	CRLF3	9606	0.642	0.0	0.0	0.0	0.0	0.0	0.0	0.642
9606.ENSP00000242351	9606.ENSP00000257570	ZC3HAV1	OASL	9606	0.644	0.0	0.0	0.0	0.172	0.16	0.0	0.529
9606.ENSP00000242351	9606.ENSP00000371471	ZC3HAV1	RSAD2	9606	0.646	0.0	0.0	0.0	0.194	0.0	0.0	0.578
9606.ENSP00000242351	9606.ENSP00000352021	ZC3HAV1	NOL12	9606	0.648	0.0	0.0	0.0	0.0	0.648	0.0	0.0
9606.ENSP00000242351	9606.ENSP00000456348	ZC3HAV1	PARP6	9606	0.652	0.0	0.0	0.0	0.062	0.0	0.0	0.644
9606.ENSP00000242351	9606.ENSP00000340507	ZC3HAV1	TRIM24	9606	0.656	0.0	0.0	0.0	0.049	0.0	0.6	0.17
9606.ENSP00000242351	9606.ENSP00000255194	ZC3HAV1	AP3B1	9606	0.658	0.0	0.0	0.0	0.0	0.0	0.6	0.18
9606.ENSP00000242351	9606.ENSP00000250416	ZC3HAV1	PARP2	9606	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.66
9606.ENSP00000242351	9606.ENSP00000411397	ZC3HAV1	MARK3	9606	0.662	0.0	0.0	0.0	0.104	0.0	0.6	0.134
9606.ENSP00000242351	9606.ENSP00000355094	ZC3HAV1	QKI	9606	0.666	0.0	0.0	0.0	0.196	0.0	0.6	0.047
9606.ENSP00000242351	9606.ENSP00000377681	ZC3HAV1	G3BP1	9606	0.679	0.0	0.0	0.0	0.072	0.479	0.0	0.39
9606.ENSP00000242351	9606.ENSP00000350170	ZC3HAV1	FXR1	9606	0.682	0.0	0.0	0.0	0.047	0.131	0.6	0.155
9606.ENSP00000242351	9606.ENSP00000261888	ZC3HAV1	PARP16	9606	0.684	0.0	0.0	0.0	0.0	0.0	0.0	0.684
9606.ENSP00000242351	9606.ENSP00000399797	ZC3HAV1	MOV10	9606	0.69	0.0	0.0	0.0	0.094	0.296	0.0	0.554
9606.ENSP00000242351	9606.ENSP00000387911	ZC3HAV1	PARN	9606	0.693	0.0	0.0	0.0	0.082	0.27	0.0	0.579
