stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000053243	9606.ENSP00000221972	TNFRSF17	CD79A	9606	0.572	0.0	0.0	0.0	0.182	0.0	0.0	0.499
9606.ENSP00000053243	9606.ENSP00000303920	TNFRSF17	MZB1	9606	0.833	0.0	0.0	0.0	0.73	0.0	0.0	0.409
9606.ENSP00000053243	9606.ENSP00000254801	TNFRSF17	IGJ	9606	0.873	0.0	0.0	0.0	0.78	0.0	0.0	0.45
9606.ENSP00000216714	9606.ENSP00000479618	APEX1	MYC	9606	0.485	0.0	0.0	0.0	0.087	0.0	0.0	0.459
9606.ENSP00000216714	9606.ENSP00000258149	APEX1	MDM2	9606	0.568	0.0	0.0	0.0	0.0	0.27	0.0	0.432
9606.ENSP00000216714	9606.ENSP00000369497	APEX1	BRCA2	9606	0.574	0.0	0.0	0.0	0.053	0.105	0.0	0.538
9606.ENSP00000216714	9606.ENSP00000355759	APEX1	PARP1	9606	0.93	0.0	0.0	0.0	0.132	0.105	0.65	0.774
9606.ENSP00000216714	9606.ENSP00000269305	APEX1	TP53	9606	0.985	0.0	0.0	0.0	0.085	0.487	0.0	0.972
9606.ENSP00000216714	9606.ENSP00000296930	APEX1	NPM1	9606	0.992	0.0	0.0	0.0	0.19	0.27	0.0	0.988
9606.ENSP00000217026	9606.ENSP00000244537	MYBL2	HIST1H4F	9606	0.405	0.0	0.0	0.0	0.0	0.282	0.0	0.205
9606.ENSP00000217026	9606.ENSP00000418915	MYBL2	CDKN2A	9606	0.408	0.0	0.0	0.0	0.076	0.08	0.0	0.359
9606.ENSP00000217026	9606.ENSP00000369424	MYBL2	RBBP7	9606	0.551	0.0	0.0	0.0	0.136	0.387	0.0	0.219
9606.ENSP00000217026	9606.ENSP00000414109	MYBL2	HJURP	9606	0.606	0.0	0.0	0.0	0.543	0.0	0.0	0.173
9606.ENSP00000217026	9606.ENSP00000336868	MYBL2	CENPA	9606	0.609	0.0	0.0	0.0	0.381	0.057	0.0	0.384
