stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000011653	9606.ENSP00000282091	CD4	PTH	9606	0.403	0.0	0	0.0	0.0	0.0	0.0	0.403
9606.ENSP00000011653	9606.ENSP00000308938	CD4	PLG	9606	0.408	0.0	0	0.0	0.0	0.0	0.0	0.408
9606.ENSP00000011653	9606.ENSP00000308541	CD4	F2	9606	0.423	0.0	0	0.0	0.0	0.0	0.0	0.423
9606.ENSP00000011653	9606.ENSP00000363770	CD4	C1QC	9606	0.426	0.0	0	0.0	0.282	0.0	0.0	0.234
9606.ENSP00000011653	9606.ENSP00000431254	CD4	IGLL5	9606	0.433	0.0	0	0.0	0.128	0.0	0.0	0.377
9606.ENSP00000011653	9606.ENSP00000396688	CD4	C4A	9606	0.439	0.0	0	0.0	0.081	0.0	0.0	0.415
9606.ENSP00000011653	9606.ENSP00000389814	CD4	ADIPOQ	9606	0.456	0.0	0	0.0	0.0	0.0	0.0	0.456
9606.ENSP00000011653	9606.ENSP00000348170	CD4	HP	9606	0.459	0.0	0	0.0	0.0	0.0	0.0	0.459
9606.ENSP00000011653	9606.ENSP00000380489	CD4	MB	9606	0.46	0.0	0	0.0	0.052	0.0	0.0	0.454
9606.ENSP00000011653	9606.ENSP00000221515	CD4	RETN	9606	0.463	0.0	0	0.0	0.142	0.0	0.0	0.399
9606.ENSP00000011653	9606.ENSP00000416066	CD4	SERPINA1	9606	0.463	0.0	0	0.0	0.098	0.0	0.0	0.429
9606.ENSP00000011653	9606.ENSP00000363079	CD4	MBL2	9606	0.479	0.0	0	0.0	0.0	0.0	0.0	0.478
9606.ENSP00000011653	9606.ENSP00000334145	CD4	F3	9606	0.493	0.0	0	0.0	0.0	0.0	0.0	0.493
9606.ENSP00000011653	9606.ENSP00000261405	CD4	VWF	9606	0.494	0.0	0	0.0	0.102	0.0	0.0	0.46
9606.ENSP00000011653	9606.ENSP00000252723	CD4	EPO	9606	0.503	0.0	0	0.0	0.0	0.0	0.0	0.503
9606.ENSP00000011653	9606.ENSP00000363773	CD4	C1QA	9606	0.51	0.0	0	0.0	0.36	0.0	0.0	0.265
9606.ENSP00000011653	9606.ENSP00000387760	CD4	ENSP00000387760	9606	0.518	0.0	0	0.0	0.0	0.0	0.0	0.518
9606.ENSP00000011653	9606.ENSP00000302665	CD4	IGF1	9606	0.522	0.0	0	0.0	0.062	0.0	0.0	0.511
9606.ENSP00000011653	9606.ENSP00000252486	CD4	APOE	9606	0.528	0.0	0	0.0	0.0	0.0	0.0	0.528
9606.ENSP00000011653	9606.ENSP00000290866	CD4	ACE	9606	0.53	0.0	0	0.0	0.065	0.0	0.0	0.518
9606.ENSP00000011653	9606.ENSP00000259206	CD4	IL1RN	9606	0.54	0.0	0	0.0	0.124	0.0	0.0	0.496
9606.ENSP00000011653	9606.ENSP00000221992	CD4	CEACAM5	9606	0.546	0.0	0	0.0	0.0	0.0	0.0	0.546
9606.ENSP00000011653	9606.ENSP00000312652	CD4	LEP	9606	0.559	0.0	0	0.0	0.0	0.0	0.0	0.559
9606.ENSP00000011653	9606.ENSP00000234347	CD4	PRTN3	9606	0.565	0.0	0	0.0	0.062	0.0	0.0	0.556
9606.ENSP00000011653	9606.ENSP00000245907	CD4	C3	9606	0.609	0.0	0	0.0	0.062	0.0	0.0	0.6
9606.ENSP00000011653	9606.ENSP00000361405	CD4	MMP9	9606	0.66	0.0	0	0.0	0.133	0.0	0.0	0.624
9606.ENSP00000011653	9606.ENSP00000478570	CD4	VEGFA	9606	0.686	0.0	0	0.0	0.0	0.0	0.0	0.686
9606.ENSP00000011653	9606.ENSP00000378408	CD4	GPT	9606	0.687	0.0	0	0.0	0.0	0.0	0.0	0.687
9606.ENSP00000011653	9606.ENSP00000225275	CD4	MPO	9606	0.694	0.0	0	0.0	0.098	0.0	0.0	0.674
9606.ENSP00000011653	9606.ENSP00000380432	CD4	INS	9606	0.709	0.0	0	0.0	0.0	0.0	0.0	0.709
9606.ENSP00000011653	9606.ENSP00000331736	CD4	SELE	9606	0.716	0.0	0	0.0	0.062	0.0	0.0	0.71
9606.ENSP00000011653	9606.ENSP00000294728	CD4	VCAM1	9606	0.738	0.0	0	0.0	0.146	0.0	0.0	0.705
9606.ENSP00000011653	9606.ENSP00000255030	CD4	CRP	9606	0.739	0.0	0	0.0	0.0	0.0	0.0	0.739
9606.ENSP00000011653	9606.ENSP00000452780	CD4	B2M	9606	0.739	0.0	0	0.0	0.107	0.0	0.0	0.72
9606.ENSP00000011653	9606.ENSP00000358165	CD4	FCGR1A	9606	0.752	0.0	0	0.0	0.202	0.0	0.0	0.702
9606.ENSP00000011653	9606.ENSP00000236850	CD4	APOA1	9606	0.766	0.0	0	0.0	0.0	0.0	0.0	0.766
9606.ENSP00000011653	9606.ENSP00000263686	CD4	SELP	9606	0.771	0.0	0	0.0	0.136	0.0	0.0	0.745
9606.ENSP00000011653	9606.ENSP00000280357	CD4	IL18	9606	0.795	0.0	0	0.0	0.062	0.0	0.0	0.791
9606.ENSP00000011653	9606.ENSP00000225831	CD4	CCL2	9606	0.816	0.0	0	0.0	0.183	0.0	0.0	0.784
9606.ENSP00000011653	9606.ENSP00000306512	CD4	CXCL8	9606	0.832	0.0	0	0.0	0.0	0.0	0.0	0.832
9606.ENSP00000011653	9606.ENSP00000271450	CD4	FCGR2A	9606	0.832	0.0	0	0.0	0.14	0.0	0.0	0.813
9606.ENSP00000011653	9606.ENSP00000295897	CD4	ALB	9606	0.852	0.0	0	0.0	0.0	0.0	0.0	0.852
9606.ENSP00000011653	9606.ENSP00000351497	CD4	FCGR2B	9606	0.857	0.0	0	0.0	0.167	0.0	0.0	0.836
9606.ENSP00000011653	9606.ENSP00000346839	CD4	FN1	9606	0.864	0.0	0	0.0	0.0	0.0	0.0	0.864
9606.ENSP00000011653	9606.ENSP00000263341	CD4	IL1B	9606	0.876	0.0	0	0.0	0.099	0.0	0.0	0.868
9606.ENSP00000011653	9606.ENSP00000226730	CD4	IL2	9606	0.918	0.0	0	0.0	0.0	0.0	0.0	0.918
9606.ENSP00000011653	9606.ENSP00000398698	CD4	TNF	9606	0.935	0.0	0	0.0	0.098	0.0	0.0	0.931
9606.ENSP00000011653	9606.ENSP00000363089	CD4	TLR4	9606	0.94	0.0	0	0.0	0.119	0.0	0.0	0.934
9606.ENSP00000011653	9606.ENSP00000229135	CD4	IFNG	9606	0.941	0.0	0	0.0	0.075	0.0	0.0	0.939
9606.ENSP00000011653	9606.ENSP00000385675	CD4	IL6	9606	0.942	0.0	0	0.0	0.0	0.0	0.0	0.942
9606.ENSP00000011653	9606.ENSP00000344192	CD4	IL17A	9606	0.946	0.0	0	0.0	0.0	0.0	0.0	0.946
9606.ENSP00000011653	9606.ENSP00000412237	CD4	IL10	9606	0.948	0.0	0	0.0	0.0	0.0	0.0	0.948
9606.ENSP00000011653	9606.ENSP00000264832	CD4	ICAM1	9606	0.959	0.0	0	0.0	0.085	0.0	0.0	0.957
9606.ENSP00000217407	9606.ENSP00000378408	LBP	GPT	9606	0.429	0.0	0	0.0	0.049	0.0	0.0	0.424
9606.ENSP00000217407	9606.ENSP00000256785	LBP	CFHR5	9606	0.437	0.0	0	0.0	0.138	0.0	0.0	0.373
9606.ENSP00000217407	9606.ENSP00000363079	LBP	MBL2	9606	0.452	0.0	0	0.0	0.14	0.0	0.0	0.39
9606.ENSP00000217407	9606.ENSP00000263341	LBP	IL1B	9606	0.517	0.0	0	0.0	0.062	0.0	0.0	0.507
9606.ENSP00000217407	9606.ENSP00000306512	LBP	CXCL8	9606	0.532	0.0	0	0.0	0.066	0.0	0.0	0.52
9606.ENSP00000217407	9606.ENSP00000398698	LBP	TNF	9606	0.561	0.0	0	0.0	0.0	0.0	0.0	0.561
9606.ENSP00000217407	9606.ENSP00000295897	LBP	ALB	9606	0.578	0.0	0	0.0	0.099	0.0	0.0	0.551
9606.ENSP00000217407	9606.ENSP00000255030	LBP	CRP	9606	0.723	0.0	0	0.0	0.153	0.0	0.0	0.687
9606.ENSP00000217407	9606.ENSP00000348170	LBP	HP	9606	0.746	0.0	0	0.0	0.098	0.0	0.0	0.729
9606.ENSP00000217407	9606.ENSP00000236850	LBP	APOA1	9606	0.874	0.0	0	0.0	0.085	0.27	0.0	0.827
9606.ENSP00000217407	9606.ENSP00000478570	LBP	VEGFA	9606	0.91	0.0	0	0.0	0.0	0.0	0.9	0.145
9606.ENSP00000217407	9606.ENSP00000361405	LBP	MMP9	9606	0.914	0.0	0	0.0	0.0	0.0	0.9	0.181
9606.ENSP00000217407	9606.ENSP00000344192	LBP	IL17A	9606	0.92	0.0	0	0.0	0.0	0.0	0.9	0.241
9606.ENSP00000217407	9606.ENSP00000384906	LBP	SAA1	9606	0.944	0.0	0	0.0	0.123	0.0	0.9	0.414
9606.ENSP00000217407	9606.ENSP00000412237	LBP	IL10	9606	0.944	0.0	0	0.0	0.0	0.0	0.9	0.464
9606.ENSP00000217407	9606.ENSP00000385675	LBP	IL6	9606	0.964	0.0	0	0.0	0.064	0.0	0.9	0.651
9606.ENSP00000217407	9606.ENSP00000363089	LBP	TLR4	9606	0.983	0.0	0	0.0	0.064	0.0	0.65	0.954
9606.ENSP00000221515	9606.ENSP00000290866	RETN	ACE	9606	0.41	0.0	0	0.0	0.0	0.0	0.0	0.41
9606.ENSP00000221515	9606.ENSP00000387760	RETN	ENSP00000387760	9606	0.411	0.0	0	0.0	0.0	0.0	0.0	0.411
9606.ENSP00000221515	9606.ENSP00000229135	RETN	IFNG	9606	0.414	0.0	0	0.0	0.0	0.0	0.0	0.414
9606.ENSP00000221515	9606.ENSP00000393887	RETN	AHSG	9606	0.42	0.0	0	0.0	0.0	0.0	0.0	0.42
9606.ENSP00000221515	9606.ENSP00000252486	RETN	APOE	9606	0.426	0.0	0	0.0	0.0	0.0	0.0	0.426
9606.ENSP00000221515	9606.ENSP00000348170	RETN	HP	9606	0.43	0.0	0	0.0	0.089	0.0	0.0	0.401
9606.ENSP00000221515	9606.ENSP00000259206	RETN	IL1RN	9606	0.432	0.0	0	0.0	0.194	0.0	0.0	0.325
9606.ENSP00000221515	9606.ENSP00000236850	RETN	APOA1	9606	0.454	0.0	0	0.0	0.0	0.0	0.0	0.454
9606.ENSP00000221515	9606.ENSP00000233242	RETN	APOB	9606	0.459	0.0	0	0.0	0.0	0.0	0.0	0.46
9606.ENSP00000221515	9606.ENSP00000331736	RETN	SELE	9606	0.463	0.0	0	0.0	0.0	0.0	0.0	0.463
